Aika,Pumppaamo,Nimi,"Lähtövirtaama
m3","Korjattu Lähtövirtaama
m3","P1 käyntiaika
min","P2 käyntiaika
min","P3 käyntiaika
min","P4 käyntiaika
min","P5 käyntiaika
min","Myyty vesimäärä
m3","Aluevirtaama
m3"
15/01/2015 12:00,JVP1020,Suutarila,0,615,20,18,0,,,269,-139
15/01/2015 13:00,JVP1020,Suutarila,0,615,25,15,0,,,269,-144
15/01/2015 14:00,JVP1020,Suutarila,0,615,22,18,0,,,269,-138
15/01/2015 15:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-138
15/01/2015 16:00,JVP1020,Suutarila,0,615,19,18,0,,,269,-140
15/01/2015 17:00,JVP1020,Suutarila,0,615,19,20,0,,,269,-154
15/01/2015 18:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-165
15/01/2015 19:00,JVP1020,Suutarila,0,615,16,26,0,,,269,-187
15/01/2015 20:00,JVP1020,Suutarila,0,615,25,21,0,,,269,-210
15/01/2015 21:00,JVP1020,Suutarila,0,615,20,30,0,,,269,-203
15/01/2015 22:00,JVP1020,Suutarila,0,615,24,28,0,,,269,-184
15/01/2015 23:00,JVP1020,Suutarila,0,615,23,20,0,,,269,-152
16/01/2015,JVP1020,Suutarila,0,615,16,20,0,,,269,-118
16/01/2015 01:00,JVP1020,Suutarila,0,615,14,16,0,,,269,-96
16/01/2015 02:00,JVP1020,Suutarila,0,615,12,14,0,,,269,-80
16/01/2015 03:00,JVP1020,Suutarila,0,615,12,8,0,,,269,-80
16/01/2015 04:00,JVP1020,Suutarila,0,615,6,10,0,,,269,-76
16/01/2015 05:00,JVP1020,Suutarila,0,615,12,8,0,,,269,-96
16/01/2015 06:00,JVP1020,Suutarila,0,615,8,12,0,,,269,-109
16/01/2015 07:00,JVP1020,Suutarila,0,615,12,14,0,,,269,-166
16/01/2015 08:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-160
16/01/2015 09:00,JVP1020,Suutarila,0,615,24,16,0,,,269,-139
16/01/2015 10:00,JVP1020,Suutarila,0,615,18,22,0,,,269,-146
16/01/2015 11:00,JVP1020,Suutarila,0,615,16,21,0,,,269,-156
16/01/2015 12:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-142
16/01/2015 13:00,JVP1020,Suutarila,0,615,24,20,0,,,269,-117
16/01/2015 14:00,JVP1020,Suutarila,0,615,16,19,0,,,269,-148
16/01/2015 15:00,JVP1020,Suutarila,0,615,26,28,0,,,269,-185
16/01/2015 16:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-183
16/01/2015 17:00,JVP1020,Suutarila,0,615,23,26,0,,,269,-191
16/01/2015 18:00,JVP1020,Suutarila,0,615,16,36,0,,,269,-217
16/01/2015 19:00,JVP1020,Suutarila,0,615,20,36,0,,,269,-220
16/01/2015 20:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-244
16/01/2015 21:00,JVP1020,Suutarila,0,615,38,22,0,,,269,-239
16/01/2015 22:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-225
16/01/2015 23:00,JVP1020,Suutarila,0,615,58,0,0,,,269,-201
17/01/2015,JVP1020,Suutarila,0,615,20,34,0,,,269,-183
17/01/2015 01:00,JVP1020,Suutarila,0,615,18,30,0,,,269,-169
17/01/2015 02:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-153
17/01/2015 03:00,JVP1020,Suutarila,0,615,18,24,0,,,269,-154
17/01/2015 04:00,JVP1020,Suutarila,0,615,16,24,0,,,269,-138
17/01/2015 05:00,JVP1020,Suutarila,0,615,20,20,0,,,269,-152
17/01/2015 06:00,JVP1020,Suutarila,0,615,19,20,0,,,269,-143
17/01/2015 07:00,JVP1020,Suutarila,0,615,20,18,0,,,269,-157
17/01/2015 08:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-183
17/01/2015 09:00,JVP1020,Suutarila,0,615,24,24,0,,,269,-203
17/01/2015 10:00,JVP1020,Suutarila,0,615,20,32,0,,,269,-243
17/01/2015 11:00,JVP1020,Suutarila,0,615,0,60,0,,,269,-246
17/01/2015 12:00,JVP1020,Suutarila,0,615,32,32,0,,,269,-250
17/01/2015 13:00,JVP1020,Suutarila,0,615,39,36,0,,,269,-259
17/01/2015 14:00,JVP1020,Suutarila,0,615,50,15,0,,,269,-262
17/01/2015 15:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-236
17/01/2015 16:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-232
17/01/2015 17:00,JVP1020,Suutarila,0,615,59,0,0,,,269,-233
17/01/2015 18:00,JVP1020,Suutarila,0,615,52,14,0,,,269,-254
17/01/2015 19:00,JVP1020,Suutarila,0,615,42,36,0,,,269,-273
17/01/2015 20:00,JVP1020,Suutarila,0,615,40,42,0,,,269,-268
17/01/2015 21:00,JVP1020,Suutarila,0,615,44,38,0,,,269,-257
17/01/2015 22:00,JVP1020,Suutarila,0,615,44,20,0,,,269,-227
17/01/2015 23:00,JVP1020,Suutarila,0,615,50,6,0,,,269,-195
18/01/2015,JVP1020,Suutarila,0,615,16,38,0,,,269,-186
18/01/2015 01:00,JVP1020,Suutarila,0,615,22,26,0,,,269,-165
18/01/2015 02:00,JVP1020,Suutarila,0,615,26,20,0,,,269,-145
18/01/2015 03:00,JVP1020,Suutarila,0,615,16,22,0,,,269,-145
18/01/2015 04:00,JVP1020,Suutarila,0,615,16,21,0,,,269,-136
18/01/2015 05:00,JVP1020,Suutarila,0,615,16,21,0,,,269,-141
18/01/2015 06:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-133
18/01/2015 07:00,JVP1020,Suutarila,0,615,18,22,0,,,269,-144
18/01/2015 08:00,JVP1020,Suutarila,0,615,20,18,0,,,269,-161
18/01/2015 09:00,JVP1020,Suutarila,0,615,22,20,0,,,269,-191
18/01/2015 10:00,JVP1020,Suutarila,0,615,18,30,0,,,269,-231
18/01/2015 11:00,JVP1020,Suutarila,0,615,10,46,0,,,269,-248
18/01/2015 12:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-245
18/01/2015 13:00,JVP1020,Suutarila,0,615,47,14,0,,,269,-237
18/01/2015 14:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-239
18/01/2015 15:00,JVP1020,Suutarila,0,615,59,0,0,,,269,-236
18/01/2015 16:00,JVP1020,Suutarila,0,615,36,22,0,,,269,-223
18/01/2015 17:00,JVP1020,Suutarila,0,615,12,44,0,,,269,-213
18/01/2015 18:00,JVP1020,Suutarila,0,615,16,40,0,,,269,-221
18/01/2015 19:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-249
18/01/2015 20:00,JVP1020,Suutarila,0,615,20,44,0,,,269,-261
18/01/2015 21:00,JVP1020,Suutarila,0,615,42,26,0,,,269,-255
18/01/2015 22:00,JVP1020,Suutarila,0,615,60,0,0,,,269,-215
18/01/2015 23:00,JVP1020,Suutarila,0,615,28,26,0,,,269,-183
19/01/2015,JVP1020,Suutarila,0,615,22,24,0,,,269,-151
19/01/2015 01:00,JVP1020,Suutarila,0,615,18,24,0,,,269,-132
19/01/2015 02:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-126
19/01/2015 03:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-118
19/01/2015 04:00,JVP1020,Suutarila,0,615,16,14,0,,,269,-102
19/01/2015 05:00,JVP1020,Suutarila,0,615,14,16,0,,,269,-127
19/01/2015 06:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-153
19/01/2015 07:00,JVP1020,Suutarila,0,615,20,19,0,,,269,-203
19/01/2015 08:00,JVP1020,Suutarila,0,615,23,26,0,,,269,-198
19/01/2015 09:00,JVP1020,Suutarila,0,615,26,20,0,,,269,-181
19/01/2015 10:00,JVP1020,Suutarila,0,615,23,29,0,,,269,-185
19/01/2015 11:00,JVP1020,Suutarila,0,615,18,32,0,,,269,-179
19/01/2015 12:00,JVP1020,Suutarila,0,615,28,25,0,,,269,-177
19/01/2015 13:00,JVP1020,Suutarila,0,615,26,22,0,,,269,-178
19/01/2015 14:00,JVP1020,Suutarila,0,615,21,26,0,,,269,-170
19/01/2015 15:00,JVP1020,Suutarila,0,615,22,27,0,,,269,-168
19/01/2015 16:00,JVP1020,Suutarila,0,615,22,26,0,,,269,-171
19/01/2015 17:00,JVP1020,Suutarila,0,615,23,28,0,,,269,-183
19/01/2015 18:00,JVP1020,Suutarila,0,615,24,24,0,,,269,-208
19/01/2015 19:00,JVP1020,Suutarila,0,615,30,21,0,,,269,-206
19/01/2015 20:00,JVP1020,Suutarila,0,615,29,24,0,,,269,-225
19/01/2015 21:00,JVP1020,Suutarila,0,615,4,53,0,,,269,-231
19/01/2015 22:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-217
19/01/2015 23:00,JVP1020,Suutarila,0,615,12,38,0,,,269,-168
20/01/2015,JVP1020,Suutarila,0,615,21,24,0,,,269,-132
20/01/2015 01:00,JVP1020,Suutarila,0,615,18,20,0,,,269,-125
20/01/2015 02:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-116
20/01/2015 03:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-90
20/01/2015 04:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-114
20/01/2015 05:00,JVP1020,Suutarila,0,615,12,14,0,,,269,-93
20/01/2015 06:00,JVP1020,Suutarila,0,615,14,16,0,,,269,-144
20/01/2015 07:00,JVP1020,Suutarila,0,615,19,16,0,,,269,-187
20/01/2015 08:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-197
20/01/2015 09:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-171
20/01/2015 10:00,JVP1020,Suutarila,0,615,20,26,0,,,269,-176
20/01/2015 11:00,JVP1020,Suutarila,0,615,20,28,0,,,269,-169
20/01/2015 12:00,JVP1020,Suutarila,0,615,20,25,0,,,269,-160
20/01/2015 13:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-160
20/01/2015 14:00,JVP1020,Suutarila,0,615,20,24,0,,,269,-167
20/01/2015 15:00,JVP1020,Suutarila,0,615,20,28,0,,,269,-157
20/01/2015 16:00,JVP1020,Suutarila,0,615,26,20,0,,,269,-163
20/01/2015 17:00,JVP1020,Suutarila,0,615,19,25,0,,,269,-178
20/01/2015 18:00,JVP1020,Suutarila,0,615,24,26,0,,,269,-186
20/01/2015 19:00,JVP1020,Suutarila,0,615,28,20,0,,,269,-209
20/01/2015 20:00,JVP1020,Suutarila,0,615,26,28,0,,,269,-219
20/01/2015 21:00,JVP1020,Suutarila,0,615,0,58,0,,,269,-233
20/01/2015 22:00,JVP1020,Suutarila,0,615,4,53,0,,,269,-216
20/01/2015 23:00,JVP1020,Suutarila,0,615,32,19,0,,,269,-172
21/01/2015,JVP1020,Suutarila,0,615,18,26,0,,,269,-121
21/01/2015 01:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-111
21/01/2015 02:00,JVP1020,Suutarila,0,615,16,17,0,,,269,-114
21/01/2015 03:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-84
21/01/2015 04:00,JVP1020,Suutarila,0,615,13,10,0,,,269,-111
21/01/2015 05:00,JVP1020,Suutarila,0,615,12,10,0,,,269,-93
21/01/2015 06:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-138
21/01/2015 07:00,JVP1020,Suutarila,0,615,18,16,0,,,269,-173
21/01/2015 08:00,JVP1020,Suutarila,0,615,16,26,0,,,269,-180
21/01/2015 09:00,JVP1020,Suutarila,0,615,26,20,0,,,269,-169
21/01/2015 10:00,JVP1020,Suutarila,0,615,20,26,0,,,269,-157
21/01/2015 11:00,JVP1020,Suutarila,0,615,19,28,0,,,269,-162
21/01/2015 12:00,JVP1020,Suutarila,0,615,26,20,0,,,269,-166
21/01/2015 13:00,JVP1020,Suutarila,0,615,22,23,0,,,269,-160
21/01/2015 14:00,JVP1020,Suutarila,0,615,18,26,0,,,269,-164
21/01/2015 15:00,JVP1020,Suutarila,0,615,24,21,0,,,269,-157
21/01/2015 16:00,JVP1020,Suutarila,0,615,20,24,0,,,269,-164
21/01/2015 17:00,JVP1020,Suutarila,0,615,22,20,0,,,269,-167
21/01/2015 18:00,JVP1020,Suutarila,0,615,20,30,0,,,269,-183
21/01/2015 19:00,JVP1020,Suutarila,0,615,26,24,0,,,269,-198
21/01/2015 20:00,JVP1020,Suutarila,0,615,18,34,0,,,269,-223
21/01/2015 21:00,JVP1020,Suutarila,0,615,22,36,0,,,269,-243
21/01/2015 22:00,JVP1020,Suutarila,0,615,27,28,0,,,269,-200
21/01/2015 23:00,JVP1020,Suutarila,0,615,22,30,0,,,269,-159
22/01/2015,JVP1020,Suutarila,0,615,20,24,0,,,269,-128
22/01/2015 01:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-100
22/01/2015 02:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-101
22/01/2015 03:00,JVP1020,Suutarila,0,615,12,10,0,,,269,-92
22/01/2015 04:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-84
22/01/2015 05:00,JVP1020,Suutarila,0,615,8,12,0,,,269,-101
22/01/2015 06:00,JVP1020,Suutarila,0,615,12,14,0,,,269,-122
22/01/2015 07:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-172
22/01/2015 08:00,JVP1020,Suutarila,0,615,22,16,0,,,269,-178
22/01/2015 09:00,JVP1020,Suutarila,0,615,18,26,0,,,269,-165
22/01/2015 10:00,JVP1020,Suutarila,0,615,24,20,0,,,269,-156
22/01/2015 11:00,JVP1020,Suutarila,0,615,18,28,0,,,269,-160
22/01/2015 12:00,JVP1020,Suutarila,0,615,26,21,0,,,269,-163
22/01/2015 13:00,JVP1020,Suutarila,0,615,20,24,0,,,269,-156
22/01/2015 14:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-148
22/01/2015 15:00,JVP1020,Suutarila,0,615,18,26,0,,,269,-155
22/01/2015 16:00,JVP1020,Suutarila,0,615,24,18,0,,,269,-156
22/01/2015 17:00,JVP1020,Suutarila,0,615,16,26,0,,,269,-162
22/01/2015 18:00,JVP1020,Suutarila,0,615,28,18,0,,,269,-180
22/01/2015 19:00,JVP1020,Suutarila,0,615,22,25,0,,,269,-193
22/01/2015 20:00,JVP1020,Suutarila,0,615,16,36,0,,,269,-218
22/01/2015 21:00,JVP1020,Suutarila,0,615,24,30,0,,,269,-230
22/01/2015 22:00,JVP1020,Suutarila,0,615,34,22,0,,,269,-190
22/01/2015 23:00,JVP1020,Suutarila,0,615,22,28,0,,,269,-153
23/01/2015,JVP1020,Suutarila,0,615,19,23,0,,,269,-127
23/01/2015 01:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-116
23/01/2015 02:00,JVP1020,Suutarila,0,615,16,14,0,,,269,-86
23/01/2015 03:00,JVP1020,Suutarila,0,615,12,10,0,,,269,-80
23/01/2015 04:00,JVP1020,Suutarila,0,615,12,12,0,,,269,-102
23/01/2015 05:00,JVP1020,Suutarila,0,615,8,12,0,,,269,-91
23/01/2015 06:00,JVP1020,Suutarila,0,615,14,12,0,,,269,-123
23/01/2015 07:00,JVP1020,Suutarila,0,615,14,16,0,,,269,-161
23/01/2015 08:00,JVP1020,Suutarila,0,615,22,18,0,,,269,-169
23/01/2015 09:00,JVP1020,Suutarila,0,615,16,26,0,,,269,-167
23/01/2015 10:00,JVP1020,Suutarila,0,615,26,18,0,,,269,-155
23/01/2015 11:00,JVP1020,Suutarila,0,615,18,28,0,,,269,-153
23/01/2015 12:00,JVP1020,Suutarila,0,615,26,18,0,,,269,-151
23/01/2015 13:00,JVP1020,Suutarila,0,615,16,28,0,,,269,-160
23/01/2015 14:00,JVP1020,Suutarila,0,615,24,18,0,,,269,-152
23/01/2015 15:00,JVP1020,Suutarila,0,615,20,25,0,,,269,-156
23/01/2015 16:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-160
23/01/2015 17:00,JVP1020,Suutarila,0,615,24,20,0,,,269,-163
23/01/2015 18:00,JVP1020,Suutarila,0,615,16,26,0,,,269,-168
23/01/2015 19:00,JVP1020,Suutarila,0,615,26,20,0,,,269,-186
23/01/2015 20:00,JVP1020,Suutarila,0,615,24,25,0,,,269,-193
23/01/2015 21:00,JVP1020,Suutarila,0,615,23,26,0,,,269,-186
23/01/2015 22:00,JVP1020,Suutarila,0,615,26,22,0,,,269,-169
23/01/2015 23:00,JVP1020,Suutarila,0,615,19,27,0,,,269,-157
24/01/2015,JVP1020,Suutarila,0,615,20,18,0,,,269,-135
24/01/2015 01:00,JVP1020,Suutarila,0,615,18,18,0,,,269,-96
24/01/2015 02:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-94
24/01/2015 03:00,JVP1020,Suutarila,0,615,12,15,0,,,269,-97
24/01/2015 04:00,JVP1020,Suutarila,0,615,9,12,0,,,269,-77
24/01/2015 05:00,JVP1020,Suutarila,0,615,12,8,0,,,269,-79
24/01/2015 06:00,JVP1020,Suutarila,0,615,8,13,0,,,269,-101
24/01/2015 07:00,JVP1020,Suutarila,0,615,12,10,0,,,269,-94
24/01/2015 08:00,JVP1020,Suutarila,0,615,14,12,0,,,269,-131
24/01/2015 09:00,JVP1020,Suutarila,0,615,16,14,0,,,269,-154
24/01/2015 10:00,JVP1020,Suutarila,0,615,18,22,0,,,269,-180
24/01/2015 11:00,JVP1020,Suutarila,0,615,22,24,0,,,269,-199
24/01/2015 12:00,JVP1020,Suutarila,0,615,25,24,0,,,269,-194
24/01/2015 13:00,JVP1020,Suutarila,0,615,24,24,0,,,269,-186
24/01/2015 14:00,JVP1020,Suutarila,0,615,22,26,0,,,269,-176
24/01/2015 15:00,JVP1020,Suutarila,0,615,22,27,0,,,269,-172
24/01/2015 16:00,JVP1020,Suutarila,0,615,25,20,0,,,269,-167
24/01/2015 17:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-170
24/01/2015 18:00,JVP1020,Suutarila,0,615,19,26,0,,,269,-175
24/01/2015 19:00,JVP1020,Suutarila,0,615,24,24,0,,,269,-200
24/01/2015 20:00,JVP1020,Suutarila,0,615,24,26,0,,,269,-196
24/01/2015 21:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-194
24/01/2015 22:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-173
24/01/2015 23:00,JVP1020,Suutarila,0,615,20,24,0,,,269,-139
25/01/2015,JVP1020,Suutarila,0,615,16,18,0,,,269,-112
25/01/2015 01:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-119
25/01/2015 02:00,JVP1020,Suutarila,0,615,16,14,0,,,269,-84
25/01/2015 03:00,JVP1020,Suutarila,0,615,12,10,0,,,269,-89
25/01/2015 04:00,JVP1020,Suutarila,0,615,13,12,0,,,269,-97
25/01/2015 05:00,JVP1020,Suutarila,0,615,8,12,0,,,269,-78
25/01/2015 06:00,JVP1020,Suutarila,0,615,10,8,0,,,269,-87
25/01/2015 07:00,JVP1020,Suutarila,0,615,8,12,0,,,269,-86
25/01/2015 08:00,JVP1020,Suutarila,0,615,12,8,0,,,269,-112
25/01/2015 09:00,JVP1020,Suutarila,0,615,14,14,0,,,269,-145
25/01/2015 10:00,JVP1020,Suutarila,0,615,18,16,0,,,269,-173
25/01/2015 11:00,JVP1020,Suutarila,0,615,16,24,0,,,269,-192
25/01/2015 12:00,JVP1020,Suutarila,0,615,26,22,0,,,269,-188
25/01/2015 13:00,JVP1020,Suutarila,0,615,24,24,0,,,269,-194
25/01/2015 14:00,JVP1020,Suutarila,0,615,24,24,0,,,269,-180
25/01/2015 15:00,JVP1020,Suutarila,0,615,22,22,0,,,269,-176
25/01/2015 16:00,JVP1020,Suutarila,0,615,19,28,0,,,269,-174
25/01/2015 17:00,JVP1020,Suutarila,0,615,26,18,0,,,269,-174
25/01/2015 18:00,JVP1020,Suutarila,0,615,18,28,0,,,269,-186
25/01/2015 19:00,JVP1020,Suutarila,0,615,24,22,0,,,269,-213
25/01/2015 20:00,JVP1020,Suutarila,0,615,24,27,0,,,269,-222
25/01/2015 21:00,JVP1020,Suutarila,0,615,30,24,0,,,269,-224
25/01/2015 22:00,JVP1020,Suutarila,0,615,20,28,0,,,269,-174
25/01/2015 23:00,JVP1020,Suutarila,0,615,26,20,0,,,269,-144
26/01/2015,JVP1020,Suutarila,0,615,18,20,0,,,269,-105
26/01/2015 01:00,JVP1020,Suutarila,0,615,16,16,0,,,269,-106
26/01/2015 02:00,JVP1020,Suutarila,0,615,10,14,0,,,269,-85
26/01/2015 03:00,JVP1020,Suutarila,0,615,12,12,0,,,269,-77
26/01/2015 04:00,JVP1020,Suutarila,0,615,10,8,0,,,269,-84
26/01/2015 05:00,JVP1020,Suutarila,0,615,8,12,0,,,269,-101
26/01/2015 06:00,JVP1020,Suutarila,0,615,12,8,0,,,269,-102
26/01/2015 07:00,JVP1020,Suutarila,0,615,14,16,0,,,269,-167
26/01/2015 08:00,JVP1020,Suutarila,0,615,16,18,0,,,269,-161
26/01/2015 09:00,JVP1020,Suutarila,0,615,20,22,0,,,269,-157
26/01/2015 10:00,JVP1020,Suutarila,0,615,22,18,0,,,269,-159
26/01/2015 11:00,JVP1020,Suutarila,0,615,22,20,0,,,269,-150
26/01/2015 12:00,JVP1020,Suutarila,0,615,16,24,0,,,269,-144
26/01/2015 13:00,JVP1020,Suutarila,0,615,28,16,0,,,269,-144
26/01/2015 14:00,JVP1020,Suutarila,0,615,22,18,0,,,269,-147
26/01/2015 15:00,JVP1020,Suutarila,0,615,22,20,0,,,269,-145
26/01/2015 16:00,JVP1020,Suutarila,0,615,16,22,0,,,269,-146
26/01/2015 17:00,JVP1020,Suutarila,0,615,10017,22,0,,,269,-157
26/01/2015 18:00,JVP1020,Suutarila,0,615,-579940,18,0,,,269,-172
26/01/2015 19:00,JVP1020,Suutarila,0,615,-579898,25,0,,,269,-183
26/01/2015 20:00,JVP1020,Suutarila,0,615,-579848,24,0,,,269,-204
26/01/2015 21:00,JVP1020,Suutarila,0,615,-579804,29,0,,,269,-210
26/01/2015 22:00,JVP1020,Suutarila,0,615,-579748,20,0,,,269,-173
26/01/2015 23:00,JVP1020,Suutarila,0,615,-579708,28,0,,,269,-156
27/01/2015,JVP1020,Suutarila,0,615,-579668,18,0,,,269,-104
27/01/2015 01:00,JVP1020,Suutarila,0,615,-579636,16,0,,,269,-108
27/01/2015 02:00,JVP1020,Suutarila,0,615,-579608,12,0,,,269,-84
27/01/2015 03:00,JVP1020,Suutarila,0,615,-579592,11,0,,,269,-74
27/01/2015 04:00,JVP1020,Suutarila,0,615,-579572,9,0,,,269,-81
27/01/2015 05:00,JVP1020,Suutarila,0,615,-579556,12,0,,,269,-100
27/01/2015 06:00,JVP1020,Suutarila,0,615,-579532,7,0,,,269,-110
27/01/2015 07:00,JVP1020,Suutarila,0,615,-579504,14,0,,,269,-166
27/01/2015 08:00,JVP1020,Suutarila,0,615,-579464,20,0,,,269,-168
27/01/2015 09:00,JVP1020,Suutarila,0,615,-579430,24,0,,,269,-154
27/01/2015 10:00,JVP1020,Suutarila,0,615,-579382,18,0,,,269,-149
27/01/2015 11:00,JVP1020,Suutarila,0,615,-579346,23,0,,,269,-151
27/01/2015 12:00,JVP1020,Suutarila,0,615,-579306,22,0,,,269,-145
27/01/2015 13:00,JVP1020,Suutarila,0,615,-579262,20,0,,,269,-142
27/01/2015 14:00,JVP1020,Suutarila,0,615,-579222,16,0,,,269,-146
27/01/2015 15:00,JVP1020,Suutarila,0,615,-579178,21,0,,,269,-150
27/01/2015 16:00,JVP1020,Suutarila,0,615,-579146,22,0,,,269,-146
27/01/2015 17:00,JVP1020,Suutarila,0,615,-579110,22,0,,,269,-153
27/01/2015 18:00,JVP1020,Suutarila,0,615,-579066,20,0,,,269,-167
27/01/2015 19:00,JVP1020,Suutarila,0,615,-579020,22,0,,,269,-185
27/01/2015 20:00,JVP1020,Suutarila,0,615,-578976,24,0,,,269,-212
27/01/2015 21:00,JVP1020,Suutarila,0,615,-578928,28,0,,,269,-207
27/01/2015 22:00,JVP1020,Suutarila,0,615,-578864,23,0,,,269,-185
27/01/2015 23:00,JVP1020,Suutarila,0,615,-578828,24,0,,,269,-147
28/01/2015,JVP1020,Suutarila,0,615,-578788,18,0,,,269,-112
28/01/2015 01:00,JVP1020,Suutarila,0,615,-578760,16,0,,,269,-97
28/01/2015 02:00,JVP1020,Suutarila,0,615,-578732,14,0,,,269,-81
28/01/2015 03:00,JVP1020,Suutarila,0,615,-578716,12,0,,,269,-77
28/01/2015 04:00,JVP1020,Suutarila,0,615,-578692,8,0,,,269,-80
28/01/2015 05:00,JVP1020,Suutarila,0,615,-578680,8,0,,,269,-86
28/01/2015 06:00,JVP1020,Suutarila,0,615,-578660,12,0,,,269,-116
28/01/2015 07:00,JVP1020,Suutarila,0,615,-578636,14,0,,,269,-162
28/01/2015 08:00,JVP1020,Suutarila,0,615,-578600,18,0,,,269,-165
28/01/2015 09:00,JVP1020,Suutarila,0,615,-578560,22,0,,,269,-155
28/01/2015 10:00,JVP1020,Suutarila,0,615,-578518,16,0,,,269,-133
28/01/2015 11:00,JVP1020,Suutarila,0,615,-578478,24,0,,,269,-148
28/01/2015 12:00,JVP1020,Suutarila,0,615,-578446,22,0,,,269,-146
28/01/2015 13:00,JVP1020,Suutarila,0,615,-578402,22,0,,,269,-147
28/01/2015 14:00,JVP1020,Suutarila,0,615,-578362,18,0,,,269,-132
28/01/2015 15:00,JVP1020,Suutarila,0,615,-578324,18,0,,,269,-135
28/01/2015 16:00,JVP1020,Suutarila,0,615,-578284,20,0,,,269,-141
28/01/2015 17:00,JVP1020,Suutarila,0,615,-578248,22,0,,,269,-163
28/01/2015 18:00,JVP1020,Suutarila,0,615,-578212,22,0,,,269,-170
28/01/2015 19:00,JVP1020,Suutarila,0,615,-578160,20,0,,,269,-193
28/01/2015 20:00,JVP1020,Suutarila,0,615,-578112,24,0,,,269,-201
28/01/2015 21:00,JVP1020,Suutarila,0,615,-578080,34,0,,,269,-205
28/01/2015 22:00,JVP1020,Suutarila,0,615,-578024,24,0,,,269,-187
28/01/2015 23:00,JVP1020,Suutarila,0,615,-577984,24,0,,,269,-140
29/01/2015,JVP1020,Suutarila,0,615,-577944,20,0,,,269,-120
29/01/2015 01:00,JVP1020,Suutarila,0,615,-577914,16,0,,,269,-91
29/01/2015 02:00,JVP1020,Suutarila,0,615,-577886,12,0,,,269,-92
29/01/2015 03:00,JVP1020,Suutarila,0,615,-577862,10,0,,,269,-83
29/01/2015 04:00,JVP1020,Suutarila,0,615,-577846,10,0,,,269,-81
29/01/2015 05:00,JVP1020,Suutarila,0,615,-577830,10,0,,,269,-83
29/01/2015 06:00,JVP1020,Suutarila,0,615,-577810,10,0,,,269,-116
29/01/2015 07:00,JVP1020,Suutarila,0,615,-577782,12,0,,,269,-156
29/01/2015 08:00,JVP1020,Suutarila,0,615,-577746,18,0,,,269,-162
29/01/2015 09:00,JVP1020,Suutarila,0,615,-577702,20,0,,,269,-155
29/01/2015 10:00,JVP1020,Suutarila,0,615,-577670,24,0,,,269,-143
29/01/2015 11:00,JVP1020,Suutarila,0,615,-577630,22,0,,,269,-148
29/01/2015 12:00,JVP1020,Suutarila,0,615,-577586,18,0,,,269,-156
29/01/2015 13:00,JVP1020,Suutarila,0,615,-577540,20,0,,,269,-132
29/01/2015 14:00,JVP1020,Suutarila,0,615,-577508,22,0,,,269,-130
29/01/2015 15:00,JVP1020,Suutarila,0,615,-577472,22,0,,,269,-145
29/01/2015 16:00,JVP1020,Suutarila,0,615,-577430,20,0,,,269,-148
29/01/2015 17:00,JVP1020,Suutarila,0,615,-577390,17,0,,,269,-155
29/01/2015 18:00,JVP1020,Suutarila,0,615,-577348,20,0,,,269,-154
29/01/2015 19:00,JVP1020,Suutarila,0,615,-577312,28,0,,,269,-185
